Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,16:00:00,17:30:00,04/11/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,16:00:00,17:30:00,28/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,16:00:00,17:30:00,21/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,16:00:00,17:30:00,14/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,16:00:00,17:30:00,07/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,16:00:00,17:30:00,30/09/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,16:00:00,17:30:00,23/09/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,13/12/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,06/12/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,29/11/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,22/11/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,15/11/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,08/11/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,25/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,18/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,11/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,04/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,27/09/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Ter,14:30:00,16:00:00,20/09/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,09/12/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,02/12/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,25/11/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,18/11/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,11/11/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,04/11/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,28/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,21/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,14/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,07/10/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,30/09/2022,Arq 6
MIA,Arquitectura I,L2205PL03,"ARQ-A6, ARQ-A5",24,Sex,14:30:00,16:00:00,23/09/2022,Arq 6
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,15/12/2022,Sala/anfiteatro aulas
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,24/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,17/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,10/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,03/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,27/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,20/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,13/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,06/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,29/09/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Qui,09:30:00,11:00:00,22/09/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,16/12/2022,Sala/anfiteatro aulas
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,09/12/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,02/12/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,25/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,18/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,11/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,04/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,28/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,21/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,14/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,07/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,30/09/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP04,EA2,28,Sex,08:00:00,09:30:00,23/09/2022,Sala de Aulas normal
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,15/12/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,24/11/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,17/11/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,10/11/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,03/11/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,27/10/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,20/10/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,13/10/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,06/10/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,29/09/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,22/09/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,14:30:00,16:00:00,15/09/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,15/12/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,24/11/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,17/11/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,10/11/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,03/11/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,27/10/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,20/10/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,13/10/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,06/10/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,29/09/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,22/09/2022,Lab ISTA
LETI,Engenharia de Software,EngSTP02,"ET-C6, ET-C5, ET-C4",16,Qui,13:00:00,14:30:00,15/09/2022,Lab ISTA
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Seg,21:00:00,22:30:00,14/11/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,19:30:00,21:00:00,10/11/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,19:30:00,21:00:00,03/11/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,19:30:00,21:00:00,27/10/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,19:30:00,21:00:00,20/10/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,19:30:00,21:00:00,13/10/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,19:30:00,21:00:00,06/10/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,19:30:00,21:00:00,29/09/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qua,21:00:00,22:30:00,23/11/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qua,19:30:00,21:00:00,23/11/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qua,21:00:00,22:30:00,14/12/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qua,19:30:00,21:00:00,14/12/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,21:00:00,22:30:00,10/11/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,21:00:00,22:30:00,06/10/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,21:00:00,22:30:00,29/09/2022,BYOD (Bring Your Own Device)
PGIAO,Sistemas Colaborativos,00707TP01,PG IAO,27,Qui,21:00:00,22:30:00,22/09/2022,BYOD (Bring Your Own Device)
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,14/12/2022,Sala/anfiteatro aulas
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,07/12/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,30/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,23/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,16/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,09/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,02/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,26/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,19/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,12/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,28/09/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Qua,11:00:00,12:30:00,21/09/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,09/12/2022,Sala/anfiteatro aulas
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,02/12/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,25/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,18/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,11/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,04/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,28/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,21/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,14/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,07/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,30/09/2022,Sala/anfiteatro aulas
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP04,SA2,34,Sex,11:00:00,12:30:00,23/09/2022,Sala/anfiteatro aulas
CT,Métodos e Técnicas de Estudo,00673TP04,CI-CT-04,29,Sex,18:00:00,20:00:00,11/11/2022,Sala/anfiteatro aulas
CT,Métodos e Técnicas de Estudo,00673TP04,CI-CT-04,29,Sex,18:00:00,20:00:00,04/11/2022,Sala/anfiteatro aulas
CT,Métodos e Técnicas de Estudo,00673TP04,CI-CT-04,29,Sex,18:00:00,20:00:00,28/10/2022,Sala/anfiteatro aulas
CT,Métodos e Técnicas de Estudo,00673TP04,CI-CT-04,29,Sex,18:00:00,20:00:00,21/10/2022,Sala/anfiteatro aulas
CT,Métodos e Técnicas de Estudo,00673TP04,CI-CT-04,29,Sex,18:00:00,20:00:00,07/10/2022,Sala/anfiteatro aulas
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,13/12/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,06/12/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,29/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,22/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,15/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,08/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,25/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,18/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,11/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,04/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,27/09/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Ter,16:00:00,17:30:00,20/09/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,15/12/2022,Sala/anfiteatro aulas
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,24/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,17/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,10/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,03/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,27/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,20/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,13/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,06/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,29/09/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Matemática,L5027PL10,FCA2,47,Qui,13:00:00,14:30:00,22/09/2022,Sala de Aulas normal
MPDRH,Temas e Fontes de Investigação em Economia,00617TP02,MPDRHA1,33,Qua,20:00:00,22:00:00,16/11/2022,Sala Aulas Mestrado
MPDRH,Temas e Fontes de Investigação em Economia,00617TP02,MPDRHA1,33,Qua,20:00:00,22:00:00,19/10/2022,Sala Aulas Mestrado
MPDRH,Temas e Fontes de Investigação em Economia,00617TP02,MPDRHA1,33,Qua,18:00:00,20:00:00,30/11/2022,Sala Aulas Mestrado
MPDRH,Temas e Fontes de Investigação em Economia,00617TP02,MPDRHA1,33,Qua,18:00:00,20:00:00,09/11/2022,Sala Aulas Mestrado
MPDRH,Temas e Fontes de Investigação em Economia,00617TP02,MPDRHA1,33,Qua,18:00:00,20:00:00,02/11/2022,Sala Aulas Mestrado
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,09/12/2022,Sala/anfiteatro aulas
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,02/12/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,25/11/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,18/11/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,11/11/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,04/11/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,28/10/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,21/10/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,14/10/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,07/10/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,30/09/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Sex,16:00:00,17:30:00,23/09/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,13/12/2022,Sala/anfiteatro aulas
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,06/12/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,29/11/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,22/11/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,15/11/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,08/11/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,25/10/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,18/10/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,11/10/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,04/10/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,27/09/2022,Laboratório de Informática
"LFC, LG",Informática de Gestão,L0718TP09,FCA1,31,Ter,14:30:00,16:00:00,20/09/2022,Laboratório de Informática
"CIIBS, MEECult, MEGC, MMA",Contabilidade e Finanças para Organizações Culturais,01977TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",40,Qui,20:30:00,22:30:00,15/12/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Contabilidade e Finanças para Organizações Culturais,01977TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",40,Qui,20:30:00,22:30:00,24/11/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Contabilidade e Finanças para Organizações Culturais,01977TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",40,Qui,20:30:00,22:30:00,17/11/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Contabilidade e Finanças para Organizações Culturais,01977TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",40,Qui,20:30:00,22:30:00,10/11/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Contabilidade e Finanças para Organizações Culturais,01977TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",40,Qui,20:30:00,22:30:00,03/11/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Contabilidade e Finanças para Organizações Culturais,01977TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",40,Qui,20:30:00,22:30:00,27/10/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Contabilidade e Finanças para Organizações Culturais,01977TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",40,Qui,20:30:00,22:30:00,20/10/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Contabilidade e Finanças para Organizações Culturais,01977TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",40,Qui,20:30:00,22:30:00,13/10/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Contabilidade e Finanças para Organizações Culturais,01977TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",40,Qui,20:30:00,22:30:00,06/10/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Contabilidade e Finanças para Organizações Culturais,01977TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",40,Qui,20:30:00,22:30:00,29/09/2022,Sala Aulas Mestrado
MAE,Direito da Educação,01667TP01,"MAEA1, MAE-Opt",51,Qui,20:30:00,22:30:00,15/12/2022,Sala Aulas Mestrado
MAE,Direito da Educação,01667TP01,"MAEA1, MAE-Opt",51,Qui,20:30:00,22:30:00,24/11/2022,Sala Aulas Mestrado
MAE,Direito da Educação,01667TP01,"MAEA1, MAE-Opt",51,Qui,20:30:00,22:30:00,17/11/2022,Sala Aulas Mestrado
MAE,Direito da Educação,01667TP01,"MAEA1, MAE-Opt",51,Qui,20:30:00,22:30:00,10/11/2022,Sala Aulas Mestrado
MAE,Direito da Educação,01667TP01,"MAEA1, MAE-Opt",51,Qui,20:30:00,22:30:00,03/11/2022,Sala Aulas Mestrado
MAE,Direito da Educação,01667TP01,"MAEA1, MAE-Opt",51,Qui,20:30:00,22:30:00,27/10/2022,Sala Aulas Mestrado
MAE,Direito da Educação,01667TP01,"MAEA1, MAE-Opt",51,Qui,20:30:00,22:30:00,20/10/2022,Sala Aulas Mestrado
MAE,Direito da Educação,01667TP01,"MAEA1, MAE-Opt",51,Qui,20:30:00,22:30:00,13/10/2022,Sala Aulas Mestrado
MAE,Direito da Educação,01667TP01,"MAEA1, MAE-Opt",51,Qui,20:30:00,22:30:00,06/10/2022,Sala Aulas Mestrado
